x,y,r,phi,vx,s
10.4714083147677,0.0858387948689057,555.881523510409,-0.0386966848529421,0,0.0261627906976744
10.5713582396308,0.0819781892171664,546.606036186804,-0.0385152197021,0,0.0264270613107822
10.67130886928,0.0781358736538146,537.63480222351,-0.0383307010969846,0,0.0266913319238901
10.7712602120443,0.0743121535080092,528.953087178997,-0.0381431289640413,0,0.0269556025369979
10.871212276083,0.0705073341222552,520.547092896272,-0.0379525032276055,0,0.0272198731501057
10.9711650693822,0.0667217208526567,512.403884470865,-0.0377588238099285,0,0.0274841437632135
11.0711185997526,0.0629556190691594,504.511324038839,-0.0375620906312915,0,0.0277484143763214
11.1710728748262,0.0592093341557814,496.858009928706,-0.0373623036100829,0,0.0280126849894292
11.2710279020539,0.0554831715108323,489.433222097921,-0.0371594626628952,0,0.028276955602537
11.3709836887025,0.0517774365471197,482.226871520324,-0.0369535677046063,0,0.0285412262156448
11.4709402418517,0.0480924346921475,475.229454759041,-0.0367446186484488,0,0.0288054968287526
11.5708975683918,0.0444284713882977,468.432012210139,-0.0365326154061907,0,0.0290697674418605
11.6708556750206,0.0407858520930033,461.826088456407,-0.03631755788798,0,0.0293340380549683
11.7708145682405,0.037164882278906,455.403701989614,-0.0360994460032416,0,0.0295983086680761
11.8707742543559,0.033565867434011,449.157296211562,-0.0358782796578588,0,0.0298625792811839
11.9707347394703,0.0299891130617889,443.079769629777,-0.0356540587651692,0,0.0301268498942918
12.0706960294835,0.0264349246814179,437.164232289486,-0.035426783205297,0,0.0303911205073996
12.1706581300887,0.022903607827441,431.404765307029,-0.0351964529775535,0,0.0306553911205074
12.2706210467701,0.0193954680515553,425.793550325666,-0.0349630676317103,0,0.0309196617336152
12.3705847847994,0.0159108109163142,420.331184653288,-0.0347266283925674,0,0.031183932346723
12.4705493492341,0.0124499420192195,414.989128340894,-0.0344871302256569,0,0.0314482029598309
12.5705147449113,0.00901316690025626,410.007019358304,-0.0342445930281071,0,0.0317124735729387
12.6704809746005,0.0056007369909555,409.632726048746,-0.0340005243355257,0,0.0319767441860465
12.7704480345812,0.0022127176650062,409.190414259292,-0.0337562113602896,0,0.0322410147991543
12.870415919753,-0.00115086530711922,408.767304273645,-0.0335116401318577,0,0.0325052854122622
12.9703846249949,-0.00448998621126248,408.340077932175,-0.033266814322635,0,0.03276955602537
13.0703541451675,-0.00780461931236735,407.91496542711,-0.0330217328820389,0,0.0330338266384778
13.1703244751129,-0.0110947388753334,407.490298685584,-0.03277639602389,0,0.0332980972515856
13.2702956096546,-0.0143603191594046,407.066520831614,-0.032530803623571,0,0.0335623678646934
13.3702675435972,-0.0176013344196988,406.643510781541,-0.0322849556471287,0,0.0338266384778013
13.4702402717267,-0.0208177589068122,406.22129815073,-0.0320388520363951,0,0.0340909090909091
13.5702137888104,-0.0240095668669419,405.799872379339,-0.031792492739737,0,0.0343551797040169
13.6701880895968,-0.0271767325418696,405.379233582557,-0.031545877703827,0,0.0346194503171247
13.7701631688155,-0.0303192301689821,404.959379129837,-0.0312990068758592,0,0.0348837209302326
13.8701390211776,-0.0334370339812839,404.540306995363,-0.0310518802029374,0,0.0351479915433404
13.9701156413751,-0.0365301182074092,404.122015175304,-0.0308044976322571,0,0.0354122621564482
14.0700930240811,-0.0395984570716366,403.70450151329,-0.0305568591110562,0,0.035676532769556
14.1700711639501,-0.0426420247939019,403.287763968439,-0.0303089645866031,0,0.0359408033826638
14.2700500556174,-0.045660795589812,402.871800548564,-0.0300608140062443,0,0.0362050739957717
14.3700296936994,-0.048654743670659,402.456609091547,-0.0298124073173548,0,0.0364693446088795
14.4700100727939,-0.0516238432434332,402.042187701759,-0.0295637444673753,0,0.0367336152219873
14.5699911874791,-0.0545680685108382,401.628534235213,-0.0293148254038042,0,0.0369978858350951
14.6699730323148,-0.0574873936713031,401.215646579406,-0.0290656500741137,0,0.037262156448203
14.7699556018413,-0.0603817929190007,400.803523662986,-0.0288162184261785,0,0.0375264270613108
14.8699388905802,-0.0632512404438527,400.392159429996,-0.028566530406615,0,0.0377906976744186
14.9699228930337,-0.0660957104315689,399.981567341694,-0.0283165859669686,0,0.0380549682875264
15.0699076036851,-0.0689151770635764,399.571687695134,-0.0280663850406728,0,0.0383192389006343
15.1698930169985,-0.0717096145173509,399.162733277746,-0.0278159276290587,0,0.0385835095137421
15.2698791274189,-0.0744789969652411,398.753903445097,-0.0275652134801526,0,0.0388477801268499
15.3698659293719,-0.077223298578962,398.348165938943,-0.0273142432882989,0,0.0391120507399577
15.4698534172643,-0.0799424935127616,397.934478054314,-0.0270630142138211,0,0.0393763213530655
15.5698415854824,-0.0826365559686885,397.64723524654,-0.02681153781535,0,0.0396405919661734
15.6698304276654,-0.0853054874115042,399.443740687725,-0.0265605632474572,0,0.0399048625792812
15.7698199350481,-0.0879493802823976,401.220713535146,-0.0263107082755564,0,0.040169133192389
15.8698100984445,-0.0905683457463618,403.023196974902,-0.0260619654669781,0,0.0404334038054968
15.9698009087509,-0.0931624950104714,404.839289170453,-0.0258143367770927,0,0.0406976744186047
16.0697923569469,-0.0957319392716954,406.67248372061,-0.025567821647614,0,0.0409619450317125
16.1697844340944,-0.0982767897308539,408.522118207682,-0.0253224201928039,0,0.0412262156448203
16.2697771313378,-0.100797157588756,410.38865873265,-0.0250781323465099,0,0.0414904862579281
16.369770439903,-0.103293154047144,412.272271650942,-0.0248349580905503,0,0.0417547568710359
16.4697643510976,-0.105764890308341,414.17320966297,-0.0245928973935731,0,0.0420190274841438
16.5697588563102,-0.108212477575253,416.091707727461,-0.0243519502274496,0,0.0422832980972516
16.6697539470101,-0.11063602705128,418.028011186507,-0.0241121165629077,0,0.0425475687103594
16.7697496147469,-0.113035649940247,419.982368375158,-0.0238733963707104,0,0.0428118393234672
16.8697458511502,-0.115411457446339,421.955032732572,-0.0236357896213641,0,0.0430761099365751
16.9697426479293,-0.117763560774036,423.946262367788,-0.0233992962852145,0,0.0433403805496829
17.0697399968725,-0.120092071128045,425.956320327519,-0.0231639163324392,0,0.0436046511627907
17.1697378898471,-0.122397099713244,427.985474653106,-0.0229296497330646,0,0.0438689217758985
17.2697363187988,-0.124678757734615,430.033998528393,-0.022696496456974,0,0.0441331923890063
17.3697352757515,-0.126937156397193,432.102170477671,-0.0224644564739484,0,0.0443974630021142
17.4697347528066,-0.129172406906004,434.190274218117,-0.0222335297536397,0,0.044661733615222
17.5697347421432,-0.131384620466014,436.298599215457,-0.0220037162656016,0,0.0449260042283298
17.6697352360169,-0.133573908282074,438.427440555443,-0.0217750159793602,0,0.0451902748414376
17.7697362267604,-0.135740381558869,440.577098505601,-0.0215474288642047,0,0.0454545454545455
17.8697377067824,-0.137884151500872,442.747881862324,-0.0213209548899294,0,0.0457188160676533
17.9697396685673,-0.140005329312287,444.940095979043,-0.0210955940242706,0,0.0459830866807611
18.0697421046752,-0.142104026197042,447.154087742115,-0.0208713462424383,0,0.0462473572938689
18.1697450077414,-0.14418035335859,449.390078217416,-0.0206482114916244,0,0.0465116279069768
18.2697483704756,-0.146234422000455,451.648791946735,-0.0204261898236071,0,0.0467758985200846
18.3697521856622,-0.148266343323985,453.929090877635,-0.0202052808995865,0,0.0470401691331924
18.4697564461593,-0.150276228536605,456.236876519187,-0.0199854858395329,0,0.0473044397463002
18.5697611448992,-0.15226418881951,458.50111174163,-0.0197667997295104,0,0.047568710359408
18.6697662750727,-0.154230325924863,459.866182977847,-0.0195489679836199,0,0.0478329809725159
18.7697718305281,-0.156174711227312,461.257981893549,-0.0193317884531745,0,0.0480972515856237
18.8697778052756,-0.158097410099369,462.653110729584,-0.0191152639599422,0,0.0483615221987315
18.9697841933684,-0.159998487891839,464.057969908439,-0.0188993936951815,0,0.0486257928118393
19.0697909889023,-0.161878009958354,465.470930708298,-0.0186841778222145,0,0.0488900634249472
19.1697981860152,-0.163736041648758,466.892529418219,-0.0184696162442079,0,0.049154334038055
19.2698057788875,-0.165572648310865,468.322720072257,-0.0182557089340782,0,0.0494186046511628
19.3698137617416,-0.167387895289974,469.761614781219,-0.018042455846165,0,0.0496828752642706
19.469822128842,-0.169181847928983,471.209284383984,-0.017829856939897,0,0.0499471458773784
19.5698308744948,-0.170954571568343,472.665811978019,-0.0176179121734539,0,0.0502114164904863
19.669839993048,-0.172706131546055,474.131278687664,-0.0174066215054591,0,0.0504756871035941
19.7698494788912,-0.174436593197663,475.605767478265,-0.0171959848945505,0,0.0507399577167019
19.8698593264553,-0.176146021856238,477.089362084372,-0.0169860022994941,0,0.0510042283298097
19.9698695302128,-0.177834482852372,478.582147374602,-0.0167766736791525,0,0.0512684989429176
20.0698800846771,-0.17950204151417,480.084209266335,-0.0165679989925016,0,0.0515327695560254
20.1698909844028,-0.181148763167242,481.595634803783,-0.0163599781986426,0,0.0517970401691332
20.2699022239854,-0.182774713134694,483.116512020564,-0.0161526112567858,0,0.052061310782241
20.3699137980612,-0.184379956737121,484.646930235649,-0.0159458981262747,0,0.0523255813953488
20.4699257013072,-0.185964559292603,486.186979707337,-0.015739838766573,0,0.0525898520084567
20.5699379284408,-0.187528586116699,487.736752125263,-0.0155344331373017,0,0.0528541226215645
20.6699504742201,-0.189072102522438,489.296339837077,-0.0153296811981592,0,0.0531183932346723
20.7699633334431,-0.19059517382032,490.865837630835,-0.0151255829091747,0,0.0533826638477801
20.8699765009482,-0.192097865318305,492.445337563094,-0.0149221382298241,0,0.053646934460888
20.9699899716138,-0.193580242321828,494.034947187809,-0.014719347122375,0,0.0539112050739958
21.0700037403579,-0.19504237013373,495.634721961732,-0.0145172095393428,0,0.0541754756871036
21.1700178021386,-0.196484314054496,497.244918802821,-0.0143157254704327,0,0.0544397463002114
21.2700321519534,-0.197906139381356,498.865045113854,-0.0141148947672054,0,0.0547040169133192
21.3700467848394,-0.199307911411662,500.497424434919,-0.0139147177979023,0,0.0549682875264271
21.4700616958731,-0.200689695430175,502.133832347049,-0.0137151930019673,0,0.0552325581395349
21.5700768801695,-0.202051556758713,503.87835021832,-0.0135163268424507,0,0.0554968287526427
21.6700923327515,-0.203393570539234,506.739236417231,-0.0133183783812983,0,0.0557610993657505
21.7701080482851,-0.204715842236953,509.604401906136,-0.0131215447691623,0,0.0560253699788584
21.8701240214253,-0.206018483006556,512.510042627971,-0.0129258225509467,0,0.0562896405919662
21.9701402468918,-0.207301604038461,515.447067982251,-0.0127312127268504,0,0.056553911205074
22.0701567194696,-0.208565316522967,518.418672853619,-0.0125377151031727,0,0.0568181818181818
22.1701734340083,-0.209809731659753,521.424740685544,-0.0123453298047854,0,0.0570824524312896
22.2701903854218,-0.211034960655175,524.466069585608,-0.0121540568702204,0,0.0573467230443975
22.3702075686881,-0.21224111472285,527.543227883417,-0.0119638963600833,0,0.0576109936575053
22.4702249788485,-0.213428305083365,530.656864714197,-0.0117748483280489,0,0.0578752642706131
22.5702426110078,-0.214596642964211,533.807626437615,-0.0115869128286422,0,0.0581395348837209
22.6702604603334,-0.215746239599669,536.996179807916,-0.0114000899151663,0,0.0584038054968288
22.7702785220554,-0.216877206230705,540.223206297168,-0.0112143796402601,0,0.0586680761099366
22.870296791466,-0.217989654104863,543.489404396829,-0.0110297820557862,0,0.0589323467230444
22.9703152639189,-0.219083694476168,546.795489327731,-0.0108462972128607,0,0.0591966173361522
23.0703339348295,-0.220159438605019,550.142194064309,-0.0106639251618525,0,0.05946088794926
23.170352799674,-0.221216997758093,553.530269622556,-0.0104826659524146,0,0.0597251585623679
23.2703718539894,-0.222256483208245,556.960485643949,-0.0103025196334788,0,0.0599894291754757
23.3703910933729,-0.223278006234413,560.43363104919,-0.0101234862532652,0,0.0602536997885835
23.4704105134816,-0.224281678121519,563.950514702118,-0.00994556585932335,0,0.0605179704016913
23.5704301100323,-0.225267610160376,567.511965386886,-0.00976875849842219,0,0.0607822410147992
23.6704498788009,-0.226235913647602,571.118835464582,-0.00959306421704728,0,0.061046511627907
23.7704698156219,-0.227186699885508,574.771989177354,-0.00941848305951126,0,0.0613107822410148
23.8704899163885,-0.228120080182061,578.472351763315,-0.00924501507515028,0,0.0615750528541226
23.970510177052,-0.229036165850631,582.220725366094,-0.00907266029144074,0,0.0618393234672304
24.0705305936213,-0.22993506821049,586.018489284293,-0.00890141881446461,0,0.0621035940803383
24.1705511621627,-0.23081689858454,589.864959741319,-0.00873129045378575,0,0.0623678646934461
24.2705718787994,-0.231681768307432,593.767356925953,-0.00856227612333444,0,0.0626321353065539
24.3705927397113,-0.232529788694693,597.703199546226,-0.00839437260994214,0,0.0628964059196617
24.4706137411341,-0.233361071158189,601.762159177286,-0.00822759210977052,0,0.0631606765327696
24.5706348793622,-0.234175726753813,604.896537715205,-0.00806188283944755,0,0.0634249471458774
24.6706561512184,-0.234973807193589,599.132768123592,-0.00789572677681789,0,0.0636892177589852
24.7706775549099,-0.23575519042105,593.767913511198,-0.00772802455919198,0,0.063953488372093
24.8706990888142,-0.236519723989936,588.422285314991,-0.00755880201158998,0,0.0642177589852009
24.9707207512339,-0.237267255222322,583.192416077519,-0.00738805232841419,0,0.0644820295983087
25.0707425403932,-0.237997631513387,578.049713071,-0.00721577744285271,0,0.0647463002114165
25.1707644544377,-0.238710700249918,572.998612619942,-0.00704197695293113,0,0.0650105708245243
25.2707864914338,-0.239406308832647,568.034967978859,-0.00686665108580951,0,0.0652748414376321
25.3708086493679,-0.240084304670688,563.156993664652,-0.00668979990433791,0,0.06553911205074
25.4708309261458,-0.240744535183471,558.362380812695,-0.00651142351946939,0,0.0658033826638478
25.5708533195917,-0.241386847800669,553.649052374113,-0.00633152203342535,0,0.0660676532769556
25.670875827448,-0.242011089962659,549.014960287488,-0.00615009555492986,0,0.0663319238900634
25.7708984473744,-0.242617109120852,544.458135216881,-0.00596714419515592,0,0.0665961945031713
25.8709211769468,-0.243204752738058,539.976669882713,-0.00578266806884536,0,0.0668604651162791
25.9709440136574,-0.243773868288845,535.568719983672,-0.00559666729402543,0,0.0671247357293869
26.0709669549134,-0.244324303259901,531.232500856051,-0.0054091419921127,0,0.0673890063424947
26.1709899980363,-0.244855905150401,526.966285185118,-0.00522009228791121,0,0.0676532769556025
26.2710131402618,-0.245368521472376,522.768400772778,-0.00502951830964107,0,0.0679175475687104
26.3710363787384,-0.245861999751084,518.637228260979,-0.00483742018895184,0,0.0681818181818182
26.471059710527,-0.246336187525387,514.571199211204,-0.00464379806096125,0,0.068446088794926
26.5710831326005,-0.246790932348121,510.568793722073,-0.0044486520641992,0,0.0687103594080338
26.6711066418426,-0.247226081786484,506.62854008123,-0.00425198234095173,0,0.0689746300211417
26.7711302350476,-0.247641483422408,502.749006941504,-0.00405378903602647,0,0.0692389006342495
26.8711539089191,-0.248036984852976,498.928824342431,-0.00385407230149861,0,0.0695031712473573
26.9711776600701,-0.248412433690691,495.166598054483,-0.00365283227910097,0,0.0697674418604651
27.0712014850217,-0.248767677564305,491.461216467892,-0.00345006916603153,0,0.0700317124735729
27.1712253802025,-0.249102564117593,487.810717594464,-0.00324578296938126,0,0.0702959830866808
27.2712493419482,-0.249416941015795,484.216439165204,-0.00303997442318638,0,0.0705602536997886
27.3712733665008,-0.249710655923382,480.667782109929,-0.00283264156424016,0,0.0708245243128964
27.4712974500075,-0.24998355658926,477.198081248574,-0.00262379251741272,0,0.0710887949260042
27.5713215885215,-0.250235490514052,473.433774455649,-0.00241339362552857,0,0.0713530655391121
27.6713457780686,-0.250466275211026,467.184910704425,-0.00220070436299576,0,0.0716173361522199
27.7713700147328,-0.250675645420773,461.205266340064,-0.00198521657465242,0,0.0718816067653277
27.8713942944525,-0.25086332255136,455.349006647924,-0.00176694559086417,0,0.0721458773784355
27.971418612985,-0.251029027849385,449.646892087426,-0.00154588732799418,0,0.0724101479915433
28.071442965904,-0.251172482607761,444.083959085466,-0.00132204289950698,0,0.0726744186046512
28.1714673485973,-0.251293408110097,438.657521381348,-0.001095412029527,0,0.072938689217759
28.271491756264,-0.251391525645912,433.36200585878,-0.000865994815648931,0,0.0732029598308668
28.371516183913,-0.251466556506821,428.192893827403,-0.000633791257273112,0,0.0734672304439746
28.4715406263599,-0.251518221987849,423.145673634544,-0.000398801381943437,0,0.0737315010570825
28.5715650782252,-0.251546243387378,418.216097837727,-0.000161025211639925,0,0.0739957716701903
28.6715895339315,-0.251550342007485,413.400100671438,7.95372280839069E-05,0,0.0742600422832981
28.7716139877016,-0.251530239154178,408.693805245101,0.000322885910439546,0,0.0745243128964059
28.871638433556,-0.251485656137684,404.093508410437,0.00056902080665264,0,0.0747885835095137
28.9716628653107,-0.251416314272732,399.59567211626,0.000817941886071328,0,0.0750528541226216
29.0716872765745,-0.251321934878852,395.196914279599,0.00106964911599628,0,0.0753171247357294
29.171711660747,-0.251202239280693,390.894000034105,0.00132414246162053,0,0.0755813953488372
29.2717360110164,-0.25105694880834,386.683834076729,0.00158142188593829,0,0.075845665961945
29.3717603203568,-0.250885784797657,382.563453073349,0.00184148734962675,0,0.0761099365750529
29.471784581526,-0.250688468590631,378.530018714366,0.00210433881097509,0,0.0763742071881607
29.5718087870634,-0.250464721535739,374.580811292586,0.00236997622574712,0,0.0766384778012685
29.6718329292874,-0.250214264988317,370.713223203322,0.00263839954723907,0,0.0769027484143763
29.7718570002933,-0.249936820310955,366.924754655972,0.00290960872556526,0,0.0771670190274841
29.8718809919506,-0.249632108873879,363.213002769549,0.00318360370988592,0,0.077431289640592
29.9719048959014,-0.249299852055431,359.575676846592,0.00346038443959421,0,0.0776955602536998
30.071928703557,-0.248939771242256,356.010519073723,0.00373995087675724,0,0.0779598308668076
30.1719524060968,-0.248551587830627,352.515572406139,0.00402230288449593,0,0.0782241014799154
30.2719759944651,-0.248135023223592,349.088181369634,0.00430744068059703,0,0.0784883720930233
30.371999459369,-0.247689798843838,345.728622796116,0.00459536314338382,0,0.0787526427061311
30.4720227912762,-0.247215636087742,342.42684113513,0.00488607413582378,0,0.0790169133192389
30.572045980413,-0.246712256509315,339.267605825534,0.00517955679540532,0,0.0792811839323467
30.6720690168278,-0.246179393946159,336.669384532361,0.00547551813345308,0,0.0795454545454545
30.7720918905127,-0.245616814233336,334.084715799717,0.00577376759785098,0,0.0798097251585624
30.8721145912796,-0.245024287937252,331.546073098834,0.00607431224674456,0,0.0800739957716702
30.9721371087346,-0.244401585697427,329.043770310232,0.00637715037347598,0,0.080338266384778
31.072159432276,-0.243748478120478,326.579274651698,0.00668228261820415,0,0.0806025369978858
31.1721815510926,-0.243064735808671,324.151143783989,0.00698970899401495,0,0.0808668076109937
31.2722034541626,-0.242350129352331,321.758734073402,0.00729942968274141,0,0.0811310782241015
31.3722251302513,-0.241604429331971,319.401221268017,0.00761144482187915,0,0.0813953488372093
31.4722465679102,-0.240827406317825,317.077857722104,0.00792575456150307,0,0.0816596194503171
31.572267755475,-0.240018830870091,314.787903485372,0.00824235904894901,0,0.081923890063425
31.672288681064,-0.239178473538993,312.530643517546,0.00856125843280284,0,0.0821881606765328
