x,y,r,v 
22.261632337234367,-0.5659731773022497,-0.0028678450582985, 0.0
22.512630715835478,-0.5705155880071158,-0.0030042558790939, 0.0
22.763632935474917,-0.5726382021337116,-0.0031102739386469, 0.0
23.014635155114355,-0.5747608162603075,-0.0032162919981999, 0.0
23.26563737475379,-0.5768834303869033,-0.0033223100577529, 0.0
23.51663959439323,-0.5790060445134991,-0.0034283281173059, 0.0
23.767653081402052,-0.5796913621425925,-0.0034984879301552, 0.0
24.01866656841088,-0.580376679771686,-0.0035686477430045, 0.0
24.269680055419705,-0.5810619974007796,-0.0036388075558537996, 0.0
24.52069354242853,-0.581747315029873,-0.0037089673687031, 0.0
24.771716468113702,-0.5805759685439246,-0.0037321333847415497, 0.0
25.022739393798872,-0.579404622057976,-0.0037552994007799996, 0.0
25.273762319484046,-0.5782332755720276,-0.00377846541681845, 0.0
25.52478524516922,-0.5770619290860792,-0.0038016314328569, 0.0
25.775797662535442,-0.5754576237454667,-0.00376229010677115, 0.0
26.026810079901665,-0.5738533184048543,-0.0037229487806854002, 0.0
26.277822497267884,-0.5722490130642419,-0.0036836074545996502, 0.0
26.528834914634107,-0.5706447077236294,-0.0036442661285139, 0.0
26.77981571879327,-0.5700804363982943,-0.003525751129563175, 0.0
27.030796522952432,-0.5695161650729593,-0.00340723613061245, 0.0
27.281777327111595,-0.5689518937476243,-0.003288721131661725, 0.0
27.532758131270757,-0.5683876224222892,-0.003170206132711, 0.0
27.783701624264094,-0.5693770049462707,-0.002959131340976425, 0.0
28.034645117257426,-0.5703663874702521,-0.00274805654924185, 0.0
28.285588610250763,-0.5713557699942335,-0.002536981757507275, 0.0
28.5365321032441,-0.572345152518215,-0.0023259069657727, 0.0
28.787437151270968,-0.5752131173735979,-0.0020168999325879, 0.0
29.038342199297837,-0.5780810822289808,-0.0017078928994031, 0.0
29.289247247324703,-0.5809490470843638,-0.0013988858662183, 0.0
29.54015229535157,-0.5838170119397467,-0.0010898788330335, 0.0
29.791015680175057,-0.5890115722254134,-0.0006897563672012501, 0.0
30.041879064998547,-0.5942061325110801,-0.00028963390136900013, 0.0
30.292742449822033,-0.5994006927967468,0.00011048856446324975, 0.0
30.54360583464552,-0.6045952530824136,0.0005106110302955, 0.0
30.794442377491144,-0.6120456529063227,0.0009799362057978, 0.0
31.045278920336774,-0.6194960527302319,0.0014492613813000999, 0.0
31.296115463182403,-0.626946452554141,0.0019185865568024, 0.0
31.54695200602803,-0.6343968523780502,0.0023879117323047, 0.0
31.79777569177108,-0.644196717083405,0.0028883458699431, 0.0
32.04859937751414,-0.6539965817887597,0.0033887800075814998, 0.0
32.29942306325719,-0.6637964464941145,0.0038892141452198997, 0.0
32.55024674900024,-0.6735963111994693,0.0043896482828583, 0.0
32.801072446176136,-0.6843802748582652,0.004867978289926024, 0.0
33.05189814335204,-0.6951642385170612,0.00534630829699375, 0.0
33.302723840527946,-0.7059482021758572,0.005824638304061475, 0.0
33.553549537703844,-0.7167321658346532,0.0063029683111292, 0.0
33.80440696611034,-0.7264654092757146,0.0066940207020395, 0.0
34.05526439451684,-0.7361986527167759,0.0070850730929498, 0.0
34.30612182292334,-0.7459318961578373,0.0074761254838601, 0.0
34.556979251329835,-0.7556651395988987,0.0078671778747704, 0.0
34.807887969023994,-0.7630093780732495,0.00809858427371845, 0.0
35.05879668671815,-0.7703536165476004,0.0083299906726665, 0.0
35.309705404412306,-0.7776978550219513,0.00856139707161455, 0.0
35.560614122106465,-0.7850420934963022,0.0087928034705626, 0.0
35.81154657716273,-0.789606051236126,0.008790585422596048, 0.0
36.06247903221899,-0.79417000897595,0.0087883673746295, 0.0
36.31341148727525,-0.7987339667157739,0.00878614932666295, 0.0
36.56434394233152,-0.8032979244555978,0.0087839312786964, 0.0
36.815281159239575,-0.8037988002559152,0.008478084329525624, 0.0
37.06621837614763,-0.8042996760562326,0.00817223738035485, 0.0
37.31715559305568,-0.8048005518565501,0.007866390431184075, 0.0
37.56809280996374,-0.8053014276568675,0.0075605434820133, 0.0
37.819084806171595,-0.8021670935751456,0.0068900049459095, 0.0
38.07007680237945,-0.7990327594934237,0.0062194664098057, 0.0
38.321068798587305,-0.7958984254117016,0.0055489278737019, 0.0
38.57206079479516,-0.7927640913299797,0.0048783893375981, 0.0
38.82301243106585,-0.78893838560447,0.003795211512792525, 0.0
39.07396406733653,-0.7851126798789603,0.00271203368798695, 0.0
39.32491570360722,-0.7812869741534505,0.0016288558631813747, 0.0
39.5758673398779,-0.7774612684279408,0.0005456780383758, 0.0
39.8267253295601,-0.7765273644182596,-0.0009811884040591252, 0.0
40.077583319242294,-0.7755934604085785,-0.00250805484649405, 0.0
40.32844130892449,-0.7746595563988973,-0.004034921288928975, 0.0
40.579299298606685,-0.7737256523892161,-0.0055617877313639, 0.0
40.83010543633439,-0.7758595627922471,-0.0075424628628665506, 0.0
41.08091157406211,-0.7779934731952781,-0.009523137994369199, 0.0
41.33171771178982,-0.7801273835983091,-0.01150381312587185, 0.0
41.58252384951753,-0.7822612940013401,-0.0134844882573745, 0.0
41.83388187742745,-0.7803480016251692,-0.015903894321826977, 0.0
42.085239905337374,-0.778434709248998,-0.01832330038627945, 0.0
42.336597933247305,-0.776521416872827,-0.020742706450731924, 0.0
42.58795596115723,-0.7746081244966561,-0.0231621125151844, 0.0
42.839072852699175,-0.7751433604111531,-0.025976613555360427, 0.0
43.09018974424113,-0.7756785963256501,-0.02879111459553645, 0.0
43.341306635783084,-0.776213832240147,-0.03160561563571247, 0.0
43.59242352732503,-0.776749068154644,-0.0344201166758885, 0.0
43.843401501128,-0.7828380390872782,-0.03755675181300482, 0.0
44.094379474930975,-0.7889270100199126,-0.040693386950121146, 0.0
44.34535744873394,-0.7950159809525469,-0.04383002208723748, 0.0
44.59633542253691,-0.8011049518851812,-0.0469666572243538, 0.0
44.84973432537961,-0.8100853236554117,-0.050326212188369, 0.0
45.103133228222305,-0.8190656954256423,-0.0536857671523842, 0.0
45.356532131064995,-0.8280460671958728,-0.0570453221163994, 0.0
45.60993103390769,-0.8370264389661034,-0.0604048770804146, 0.0
45.858393251883015,-0.8616393302072017,-0.06386906753630057, 0.0
46.106855469858345,-0.8862522214483,-0.06733325799218655, 0.0
46.35531768783367,-0.9108651126893983,-0.07079744844807252, 0.0
46.60377990580899,-0.9354780039304966,-0.0742616389039585, 0.0
46.84544026972836,-0.9802766381216488,-0.07770349863212503, 0.0
47.08710063364772,-1.025075272312801,-0.08114535836029155, 0.0
47.32876099756708,-1.0698739065039529,-0.08458721808845807, 0.0
47.570421361486446,-1.114672540695105,-0.0880290778166246, 0.0
47.8054912801796,-1.1826274000026824,-0.0913246258872432, 0.0
48.040561198872766,-1.2505822593102598,-0.09462017395786179, 0.0
48.27563111756592,-1.3185371186178372,-0.0979157220284804, 0.0
48.51070103625908,-1.3864919779254146,-0.101211270099099, 0.0
48.74096667167707,-1.4806991903090005,-0.10425037151903825, 0.0
48.971232307095065,-1.5749064026925867,-0.1072894729389775, 0.0
49.20149794251306,-1.6691136150761727,-0.11032857435891674, 0.0
49.43176357793105,-1.7633208274597587,-0.113367675778856, 0.0
49.6506582887049,-1.8879508421806976,-0.11606276590550926, 0.0
49.869552999478756,-2.0125808569016366,-0.11875785603216255, 0.0
50.08844771025261,-2.137210871622576,-0.12145294615881583, 0.0
50.30734242102646,-2.261840886343515,-0.1241480362854691, 0.0
50.50892513921589,-2.4147843144641055,-0.12644022791495016, 0.0
50.71050785740532,-2.5677277425846956,-0.12873241954443124, 0.0
50.91209057559475,-2.7206711707052857,-0.13102461117391231, 0.0
51.11367329378418,-2.8736145988258763,-0.1333168028033934, 0.0
51.28291187100915,-3.048509619283803,-0.1351791814996674, 0.0
51.45215044823411,-3.22340463974173,-0.13704156019594138, 0.0
51.62138902545907,-3.3982996601996573,-0.1389039388922154, 0.0
51.79062760268403,-3.573194680657584,-0.1407663175884894, 0.0
51.93133168803001,-3.774178191213421,-0.14220399388312038, 0.0
52.072035773376,-3.9751617017692578,-0.14364167017775137, 0.0
52.21273985872199,-4.176145212325095,-0.14507934647238233, 0.0
52.35344394406797,-4.377128722880932,-0.1465170227670133, 0.0
52.45844164538458,-4.595893188231616,-0.14756322134870775, 0.0
52.56343934670119,-4.814657653582301,-0.14860941993040222, 0.0
52.66843704801779,-5.033422118932985,-0.14965561851209666, 0.0
52.773434749334406,-5.2521865842836695,-0.1507018170937911, 0.0
52.839919484406906,-5.4806470044278,-0.15140941571373934, 0.0
52.906404219479406,-5.709107424571929,-0.15211701433368754, 0.0
52.972888954551905,-5.937567844716059,-0.15282461295363575, 0.0
53.039373689624405,-6.16602826486019,-0.153532211573584, 0.0
53.06954030096982,-6.411393592760584,-0.153960915831757, 0.0
53.09970691231523,-6.6567589206609785,-0.15438962008993, 0.0
53.12987352366064,-6.902124248561373,-0.154818324348103, 0.0
53.16004013500606,-7.147489576461767,-0.155247028606276, 0.0
53.159813621191034,-7.402323086993736,-0.15544788855599231, 0.0
53.159587107376005,-7.657156597525704,-0.1556487485057086, 0.0
53.159360593560976,-7.911990108057672,-0.1558496084554249, 0.0
53.159134079745954,-8.16682361858964,-0.1560504684051412, 0.0
53.132018841759724,-8.420565749230477,-0.15605134229672712, 0.0
53.104903603773494,-8.67430787987131,-0.15605221618831305, 0.0
53.077788365787264,-8.928050010512145,-0.15605309007989898, 0.0
53.05067312780103,-9.18179214115298,-0.1560539639714849, 0.0
52.9977024746608,-9.425271248981666,-0.1558503643723374, 0.0
52.94473182152056,-9.66875035681035,-0.1556467647731899, 0.0
52.89176116838033,-9.912229464639033,-0.1554431651740424, 0.0
52.83879051524009,-10.155708572467718,-0.1552395655748949, 0.0
52.75407143669517,-10.383211300698395,-0.15479373130047347, 0.0
52.66935235815025,-10.610714028929074,-0.15434789702605206, 0.0
52.58463327960532,-10.838216757159751,-0.15390206275163062, 0.0
52.4999142010604,-11.065719485390428,-0.1534562284772092, 0.0
52.38359892531956,-11.27628540465135,-0.15270401099118153, 0.0
52.267283649578715,-11.486851323912273,-0.1519517935051539, 0.0
52.15096837383787,-11.697417243173193,-0.15119957601912626, 0.0
52.03465309809703,-11.907983162434116,-0.1504473585330986, 0.0
51.88263494143412,-12.100723043486594,-0.1493100953759757, 0.0
51.7306167847712,-12.293462924539075,-0.1481728322188528, 0.0
51.57859862810828,-12.486202805591553,-0.1470355690617299, 0.0
51.42658047144537,-12.678942686644032,-0.145898305904607, 0.0
51.2510939939217,-12.855828273985598,-0.14429689527561643, 0.0
51.07560751639802,-13.032713861327164,-0.14269548464662585, 0.0
50.90012103887435,-13.20959944866873,-0.14109407401763527, 0.0
50.72463456135068,-13.386485036010296,-0.1394926633886447, 0.0
50.51988777549802,-13.541453203086888,-0.1373624905051922, 0.0
50.315140989645364,-13.696421370163481,-0.1352323176217397, 0.0
50.11039420379271,-13.851389537240076,-0.1331021447382872, 0.0
49.905647417940045,-14.006357704316668,-0.1309719718548347, 0.0
49.682533666026686,-14.119708350348901,-0.12827768878239085, 0.0
49.45941991411333,-14.233058996381134,-0.125583405709947, 0.0
49.23630616219998,-14.346409642413366,-0.12288912263750315, 0.0
49.01319241028662,-14.4597602884456,-0.1201948395650593, 0.0
48.784146748522254,-14.532473940604438,-0.11694254424232868, 0.0
48.55510108675789,-14.605187592763276,-0.11369024891959806, 0.0
48.32605542499352,-14.677901244922115,-0.11043795359686742, 0.0
48.09700976322915,-14.750614897080954,-0.1071856582741368, 0.0
47.863501722926316,-14.785619975722183,-0.10342873283402627, 0.0
47.62999368262348,-14.820625054363411,-0.09967180739391575, 0.0
47.39648564232065,-14.85563013300464,-0.09591488195380522, 0.0
47.16297760201781,-14.890635211645868,-0.0921579565136947, 0.0
46.92568068135752,-14.899733525530825,-0.08799375061906763, 0.0
46.688383760697235,-14.908831839415782,-0.08382954472444054, 0.0
46.45108684003695,-14.91793015330074,-0.07966533882981347, 0.0
46.21378991937666,-14.927028467185696,-0.0755011329351864, 0.0
45.97215887080226,-14.91859872872277,-0.0710586300176888, 0.0
45.730527822227856,-14.910168990259844,-0.0666161271001912, 0.0
45.48889677365345,-14.901739251796917,-0.0621736241826936, 0.0
45.24726572507905,-14.89330951333399,-0.057731121265196, 0.0
45.00166656696207,-14.874351127666134,-0.0531530205042635, 0.0
44.756067408845084,-14.855392741998276,-0.048574919743331, 0.0
44.5104682507281,-14.83643435633042,-0.043996818982398496, 0.0
44.26486909261112,-14.817475970662564,-0.039418718221466, 0.0
44.01710627402847,-14.80896811205777,-0.03484354037627645, 0.0
43.76934345544582,-14.800460253452975,-0.030268362531086897, 0.0
43.52158063686317,-14.791952394848183,-0.02569318468589735, 0.0
43.27381781828052,-14.783444536243389,-0.0211180068407078, 0.0
43.0264771924106,-14.77968500875467,-0.016668047922221776, 0.0
42.779136566540686,-14.77592548126595,-0.01221808900373575, 0.0
42.53179594067077,-14.772165953777233,-0.007768130085249724, 0.0
42.28445531480085,-14.768406426288514,-0.0033181711667637, 0.0
42.036731031895705,-14.773947786317146,0.0009030553690812498, 0.0
41.78900674899056,-14.779489146345778,0.0051242819049262, 0.0
41.54128246608541,-14.785030506374412,0.00934550844077115, 0.0
41.29355818318027,-14.790571866403043,0.0135667349766161, 0.0
41.04388885239546,-14.79601322534438,0.01746803347876065, 0.0
40.79421952161066,-14.801454584285716,0.0213693319809052, 0.0
40.54455019082585,-14.806895943227053,0.02527063048304975, 0.0
40.29488086004105,-14.81233730216839,0.0291719289851943, 0.0
40.047398933790845,-14.807884935025228,0.03266366739297615, 0.0
39.79991700754064,-14.803432567882066,0.036155405800758, 0.0
39.55243508129045,-14.798980200738903,0.03964714420853985, 0.0
39.304953155040245,-14.794527833595742,0.0431388826163217, 0.0
39.05773672329674,-14.788921557333916,0.046124924501425926, 0.0
38.81052029155323,-14.78331528107209,0.04911096638653015, 0.0
38.56330385980972,-14.777709004810264,0.052097008271634375, 0.0
38.31608742806622,-14.772102728548438,0.0550830501567386, 0.0
38.065373619157626,-14.762723274572616,0.05746129024663067, 0.0
37.81465981024904,-14.753343820596793,0.05983953033652275, 0.0
37.563946001340454,-14.743964366620972,0.062217770426414826, 0.0
37.31323219243186,-14.73458491264515,0.0645960105163069, 0.0
37.06490771393292,-14.743295431112465,0.06626943832489048, 0.0
36.816583235433974,-14.752005949579777,0.06794286613347406, 0.0
36.56825875693503,-14.76071646804709,0.06961629394205762, 0.0
36.31993427843609,-14.769426986514404,0.0712897217506412, 0.0
36.077833439244664,-14.805765280581735,0.07218479390385575, 0.0
35.83573260005324,-14.842103574649068,0.0730798660570703, 0.0
35.59363176086182,-14.8784418687164,0.07397493821028485, 0.0
35.351530921670395,-14.914780162783732,0.0748700103634994, 0.0
35.118707642526225,-14.98566471696302,0.07495516591530164, 0.0
34.88588436338206,-15.056549271142309,0.0750403214671039, 0.0
34.65306108423789,-15.1274338253216,0.07512547701890615, 0.0
34.42023780509372,-15.198318379500888,0.0752106325707084, 0.0
34.19801930783102,-15.308456397777364,0.07450702666291124, 0.0
33.975800810568316,-15.418594416053839,0.07380342075511409, 0.0
33.75358231330561,-15.528732434330315,0.07309981484731695, 0.0
33.531363816042905,-15.638870452606792,0.0723962089395198, 0.0
33.32090644931188,-15.768161396842356,0.07097581113434143, 0.0
33.11044908258085,-15.897452341077921,0.06955541332916304, 0.0
32.89999171584982,-16.026743285313486,0.06813501552398467, 0.0
32.689534349118794,-16.15603422954905,0.0667146177188063, 0.0
32.48546623944851,-16.29826803198911,0.06468624607794032, 0.0
32.28139812977824,-16.44050183442917,0.06265787443707435, 0.0
32.077330020107965,-16.582735636869227,0.06062950279620837, 0.0
31.873261910437684,-16.724969439309287,0.0586011311553424, 0.0
31.671687010310876,-16.871745809490587,0.056089718599118175, 0.0
31.47011211018407,-17.01852217967189,0.05357830604289395, 0.0
31.268537210057264,-17.16529854985319,0.05106689348666973, 0.0
31.066962309930457,-17.31207492003449,0.0485554809304455, 0.0
30.86468286261509,-17.461173463777815,0.04568153871193903, 0.0
30.66240341529973,-17.61027200752114,0.04280759649343255, 0.0
30.460123967984366,-17.759370551264464,0.039933654274926074, 0.0
30.257844520669,-17.90846909500779,0.0370597120564196, 0.0
30.054839039987016,-18.05702278213466,0.0339247942466813, 0.0
29.85183355930503,-18.205576469261533,0.030789876436943, 0.0
29.648828078623048,-18.354130156388408,0.027654958627204698, 0.0
29.445822597941063,-18.50268384351528,0.0245200408174664, 0.0
29.23616185326039,-18.639660868812705,0.021201794458589898, 0.0
29.026501108579716,-18.776637894110127,0.0178835480997134, 0.0
28.816840363899043,-18.91361491940755,0.0145653017408369, 0.0
28.60717961921837,-19.050591944704976,0.0112470553819604, 0.0
28.397101142159645,-19.186900777771072,0.007804871192223549, 0.0
28.18702266510092,-19.323209610837168,0.0043626870024867, 0.0
27.97694418804219,-19.459518443903264,0.0009205028127498502, 0.0
27.766865710983463,-19.59582727696936,-0.002521681376987, 0.0
27.562722531037824,-19.7396513262263,-0.006032855693712075, 0.0
27.35857935109218,-19.88347537548324,-0.00954403001043715, 0.0
27.154436171146543,-20.02729942474018,-0.013055204327162225, 0.0
26.950292991200904,-20.17112347399712,-0.0165663786438873, 0.0
26.754130739834757,-20.32722391541734,-0.020080083813949524, 0.0
26.557968488468607,-20.483324356837556,-0.02359378898401175, 0.0
26.361806237102456,-20.639424798257778,-0.027107494154073975, 0.0
26.16564398573631,-20.795525239677996,-0.0306211993241362, 0.0
25.971374087376187,-20.95201379641352,-0.034048571867091273, 0.0
25.777104189016065,-21.108502353149042,-0.03747594441004635, 0.0
25.58283429065594,-21.264990909884567,-0.04090331695300142, 0.0
25.388564392295816,-21.42147946662009,-0.0443306894959565, 0.0
25.193728001682565,-21.579757894236337,-0.047559538184368776, 0.0
24.99889161106931,-21.73803632185258,-0.05078838687278105, 0.0
24.804055220456057,-21.89631474946882,-0.054017235561193325, 0.0
24.609218829842806,-22.054593177085067,-0.0572460842496056, 0.0
24.409591607646,-22.207963508064037,-0.06015101313627805, 0.0
24.20996438544919,-22.361333839043006,-0.0630559420229505, 0.0
24.010337163252384,-22.51470417002197,-0.06596087090962295, 0.0
23.810709941055578,-22.66807450100094,-0.0688657997962954, 0.0
23.601406192794855,-22.805054626404647,-0.07132721027791805, 0.0
23.392102444534128,-22.942034751808357,-0.07378862075954071, 0.0
23.1827986962734,-23.079014877212067,-0.07625003124116335, 0.0
22.97349494801268,-23.215995002615774,-0.078711441722786, 0.0
22.752891274192468,-23.324656652189272,-0.08063871223352828, 0.0
22.532287600372257,-23.433318301762768,-0.08256598274427054, 0.0
22.311683926552046,-23.541979951336266,-0.08449325325501282, 0.0
22.091080252731835,-23.650641600909765,-0.0864205237657551, 0.0
21.86386638921358,-23.71766437395087,-0.0877724789893759, 0.0
21.636652525695325,-23.784687146991978,-0.0891244342129967, 0.0
21.409438662177074,-23.85170992003308,-0.0904763894366175, 0.0
21.18222479865882,-23.918732693074187,-0.0918283446602383, 0.0
20.94580712947378,-23.93991121509606,-0.09262325290187873, 0.0
20.709389460288747,-23.961089737117938,-0.09341816114351914, 0.0
20.47297179110371,-23.982268259139815,-0.09421306938515957, 0.0
20.236554121918672,-24.00344678116169,-0.0950079776268, 0.0
19.994273315888485,-23.991150405781596,-0.09531762537211855, 0.0
19.751992509858297,-23.978854030401504,-0.0956272731174371, 0.0
19.509711703828106,-23.96655765502141,-0.09593692086275565, 0.0
19.26743089779792,-23.95426127964132,-0.0962465686080742, 0.0
19.023923804503113,-23.928424605522096,-0.09617489952313281, 0.0
18.78041671120831,-23.902587931402874,-0.09610323043819141, 0.0
18.536909617913505,-23.87675125728365,-0.09603156135325, 0.0
18.2934025246187,-23.85091458316443,-0.0959598922683086, 0.0
18.047903899011484,-23.81663246028455,-0.09561324614112057, 0.0
17.80240527340427,-23.78235033740467,-0.09526660001393256, 0.0
17.55690664779705,-23.74806821452479,-0.09491995388674453, 0.0
17.311408022189834,-23.71378609164491,-0.0945733077595565, 0.0
17.063263233197453,-23.66562939781143,-0.09403206015257343, 0.0
16.815118444205076,-23.617472703977953,-0.09349081254559036, 0.0
16.5669736552127,-23.569316010144473,-0.09294956493860727, 0.0
16.31882886622032,-23.521159316310992,-0.0924083173316242, 0.0
16.073904162277266,-23.470182103081065,-0.09170779480580195, 0.0
15.828979458334214,-23.419204889851137,-0.0910072722799797, 0.0
15.584054754391161,-23.368227676621206,-0.09030674975415745, 0.0
15.339130050448109,-23.31725046339128,-0.0896062272283352, 0.0
15.099193601024046,-23.261453441635084,-0.08873100514765504, 0.0
14.859257151599984,-23.205656419878885,-0.08785578306697489, 0.0
14.619320702175923,-23.149859398122686,-0.08698056098629475, 0.0
14.37938425275186,-23.09406237636649,-0.0861053389056146, 0.0
14.145249810674905,-23.024157262412025,-0.08499746173888717, 0.0
13.911115368597947,-22.954252148457563,-0.08388958457215975, 0.0
13.676980926520992,-22.8843470345031,-0.08278170740543234, 0.0
13.442846484444036,-22.814441920548635,-0.0816738302387049, 0.0
13.21696452478371,-22.72191267861117,-0.08025190064690368, 0.0
12.991082565123385,-22.629383436673706,-0.07882997105510245, 0.0
12.765200605463061,-22.53685419473624,-0.07740804146330123, 0.0
12.539318645802735,-22.444324952798773,-0.0759861118715, 0.0
12.325626555696555,-22.31894183592773,-0.07416897156294139, 0.0
12.111934465590373,-22.19355871905669,-0.07235183125438276, 0.0
11.898242375484193,-22.06817560218565,-0.07053469094582412, 0.0
11.684550285378013,-21.94279248531461,-0.0687175506372655, 0.0
11.481958102744482,-21.791988685954603,-0.06644540458984606, 0.0
11.279365920110953,-21.641184886594598,-0.0641732585424266, 0.0
11.076773737477424,-21.490381087234592,-0.061901112495007155, 0.0
10.874181554843894,-21.339577287874587,-0.0596289664475877, 0.0
10.682490902135209,-21.17292436895739,-0.05687721853431595, 0.0
10.490800249426524,-21.006271450040195,-0.0541254706210442, 0.0
10.299109596717837,-20.839618531122998,-0.05137372270777245, 0.0
10.107418944009153,-20.6729656122058,-0.0486219747945007, 0.0
9.929437391349513,-20.49535413239061,-0.04540686670238608, 0.0
